,codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
27314,50462,81.21Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27315,50462,81.30Z,,50720,SAINT-CYR-DU-BAILLEUL
27316,50462,82.99Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27317,50462,84.11Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27318,50462,85.42Z,,50720,SAINT-CYR-DU-BAILLEUL
27319,50462,85.51Z,,50720,SAINT-CYR-DU-BAILLEUL
27320,50462,85.60Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27321,50462,86.90D,PME,50720,SAINT-CYR-DU-BAILLEUL
27322,50462,94.99Z,,50720,SAINT-CYR-DU-BAILLEUL
27323,50462,95.29Z,,50720,SAINT-CYR-DU-BAILLEUL
27324,50462,96.09Z,,50720,SAINT-CYR-DU-BAILLEUL
27325,50462,96.09Z,PME,50720,SAINT-CYR-DU-BAILLEUL
27326,50468,01.11Z,,50620,SAINT-FROMOND
27327,50468,01.19Z,,50620,SAINT-FROMOND
27328,50468,01.19Z,PME,50620,SAINT-FROMOND
27329,50468,01.41Z,,50620,SAINT-FROMOND
27330,50468,01.42Z,,50620,SAINT-FROMOND
27331,50468,01.43Z,,50620,SAINT-FROMOND
27332,50468,01.43Z,PME,50620,SAINT-FROMOND
27333,50468,01.45Z,,50620,SAINT-FROMOND
27334,50468,01.49Z,,50620,SAINT-FROMOND
27335,50468,01.50Z,,50620,SAINT-FROMOND
27336,50468,02.40Z,,50620,SAINT-FROMOND
27337,50468,16.23Z,,50620,SAINT-FROMOND
27338,50468,20.13B,PME,50620,SAINT-FROMOND
27339,50468,25.99B,,50620,SAINT-FROMOND
27340,50468,33.12Z,PME,50620,SAINT-FROMOND
27341,50468,35.11Z,PME,50620,SAINT-FROMOND
27342,50468,38.21Z,PME,50620,SAINT-FROMOND
27343,50468,43.12A,,50620,SAINT-FROMOND
27344,50468,43.34Z,PME,50620,SAINT-FROMOND
27345,50468,43.91B,PME,50620,SAINT-FROMOND
27346,50468,43.99C,PME,50620,SAINT-FROMOND
27347,50468,45.11Z,PME,50620,SAINT-FROMOND
27348,50468,45.20A,PME,50620,SAINT-FROMOND
27349,50468,46.19B,,50620,SAINT-FROMOND
27350,50468,46.73A,PME,50620,SAINT-FROMOND
27351,50468,47.11B,PME,50620,SAINT-FROMOND
27352,50468,47.22Z,PME,50620,SAINT-FROMOND
27353,50468,47.73Z,PME,50620,SAINT-FROMOND
27354,50468,47.99A,PME,50620,SAINT-FROMOND
27355,50468,49.41A,PME,50620,SAINT-FROMOND
27356,50468,56.10A,PME,50620,SAINT-FROMOND
27357,50468,56.29B,PME,50620,SAINT-FROMOND
27358,50468,64.19Z,PME,50620,SAINT-FROMOND
27359,50468,64.20Z,PME,50620,SAINT-FROMOND
27360,50468,66.19A,,50620,SAINT-FROMOND
27361,50468,66.22Z,PME,50620,SAINT-FROMOND
27362,50468,68.10Z,,50620,SAINT-FROMOND
27363,50468,68.20A,,50620,SAINT-FROMOND
27364,50468,68.20A,PME,50620,SAINT-FROMOND
27365,50468,68.20B,,50620,SAINT-FROMOND
27366,50468,68.20B,PME,50620,SAINT-FROMOND
27367,50468,70.10Z,,50620,SAINT-FROMOND
27368,50468,70.10Z,PME,50620,SAINT-FROMOND
27369,50468,74.10Z,,50620,SAINT-FROMOND
27370,50468,75.00Z,PME,50620,SAINT-FROMOND
27371,50468,79.90Z,PME,50620,SAINT-FROMOND
27372,50468,84.11Z,PME,50620,SAINT-FROMOND
27373,50468,85.20Z,PME,50620,SAINT-FROMOND
27374,50468,85.59B,,50620,SAINT-FROMOND
27375,50468,86.21Z,PME,50620,SAINT-FROMOND
27376,50468,86.90D,,50620,SAINT-FROMOND
27377,50468,86.90D,PME,50620,SAINT-FROMOND
27378,50468,86.90E,PME,50620,SAINT-FROMOND
27379,50468,88.99B,,50620,SAINT-FROMOND
27380,50468,90.01Z,PME,50620,SAINT-FROMOND
27381,50468,93.19Z,PME,50620,SAINT-FROMOND
27382,50468,93.29Z,,50620,SAINT-FROMOND
27383,50468,93.29Z,PME,50620,SAINT-FROMOND
27384,50468,94.99Z,,50620,SAINT-FROMOND
27385,50468,95.11Z,PME,50620,SAINT-FROMOND
27386,50468,96.02A,PME,50620,SAINT-FROMOND
27387,50469,01.11Z,,50760,SAINTE-GENEVIEVE
27388,50469,01.13Z,,50760,SAINTE-GENEVIEVE
27389,50469,01.41Z,,50760,SAINTE-GENEVIEVE
27390,50469,01.43Z,,50760,SAINTE-GENEVIEVE
27391,50469,01.61Z,,50760,SAINTE-GENEVIEVE
27392,50469,03.11Z,,50760,SAINTE-GENEVIEVE
27393,50469,14.13Z,PME,50760,SAINTE-GENEVIEVE
27394,50469,33.12Z,PME,50760,SAINTE-GENEVIEVE
27395,50469,35.11Z,,50760,SAINTE-GENEVIEVE
27396,50469,43.99C,PME,50760,SAINTE-GENEVIEVE
27397,50469,46.31Z,PME,50760,SAINTE-GENEVIEVE
27398,50469,46.38B,PME,50760,SAINTE-GENEVIEVE
27399,50469,47.79Z,PME,50760,SAINTE-GENEVIEVE
27400,50469,47.81Z,PME,50760,SAINTE-GENEVIEVE
27401,50469,47.99A,PME,50760,SAINTE-GENEVIEVE
27402,50469,49.41A,PME,50760,SAINTE-GENEVIEVE
27403,50469,64.20Z,PME,50760,SAINTE-GENEVIEVE
27404,50469,68.10Z,PME,50760,SAINTE-GENEVIEVE
27405,50469,68.20A,,50760,SAINTE-GENEVIEVE
27406,50469,68.20B,,50760,SAINTE-GENEVIEVE
27407,50469,68.20B,PME,50760,SAINTE-GENEVIEVE
27408,50469,70.10Z,,50760,SAINTE-GENEVIEVE
27409,50469,70.10Z,PME,50760,SAINTE-GENEVIEVE
27410,50469,73.11Z,PME,50760,SAINTE-GENEVIEVE
27411,50469,73.12Z,PME,50760,SAINTE-GENEVIEVE
27412,50469,81.30Z,PME,50760,SAINTE-GENEVIEVE
27413,50469,84.11Z,PME,50760,SAINTE-GENEVIEVE
27414,50469,85.59A,PME,50760,SAINTE-GENEVIEVE
27415,50469,88.10A,,50760,SAINTE-GENEVIEVE
27416,50469,90.03A,PME,50760,SAINTE-GENEVIEVE
27417,50469,93.12Z,,50760,SAINTE-GENEVIEVE
27418,50469,93.29Z,,50760,SAINTE-GENEVIEVE
27419,50469,94.99Z,,50760,SAINTE-GENEVIEVE
27420,50469,96.02A,PME,50760,SAINTE-GENEVIEVE
27421,50473,01.13Z,,50680,SAINT GEORGES D'ELLE
27422,50473,01.19Z,,50680,SAINT GEORGES D'ELLE
27423,50473,01.41Z,,50680,SAINT GEORGES D'ELLE
27424,50473,01.42Z,,50680,SAINT GEORGES D'ELLE
27425,50473,01.43Z,,50680,SAINT GEORGES D'ELLE
27426,50473,01.46Z,,50680,SAINT GEORGES D'ELLE
27427,50473,01.49Z,,50680,SAINT GEORGES D'ELLE
27428,50473,01.50Z,,50680,SAINT GEORGES D'ELLE
27429,50473,01.61Z,,50680,SAINT GEORGES D'ELLE
27430,50473,01.62Z,,50680,SAINT GEORGES D'ELLE
27431,50473,02.10Z,,50680,SAINT GEORGES D'ELLE
27432,50473,33.20A,,50680,SAINT GEORGES D'ELLE
27433,50473,35.11Z,PME,50680,SAINT GEORGES D'ELLE
27434,50473,36.00Z,GE,50680,SAINT GEORGES D'ELLE
27435,50473,38.32Z,PME,50680,SAINT GEORGES D'ELLE
27436,50473,43.31Z,PME,50680,SAINT GEORGES D'ELLE
27437,50473,43.32A,PME,50680,SAINT GEORGES D'ELLE
27438,50473,43.34Z,PME,50680,SAINT GEORGES D'ELLE
27439,50473,43.99C,PME,50680,SAINT GEORGES D'ELLE
27440,50473,47.59B,PME,50680,SAINT GEORGES D'ELLE
27441,50473,49.41A,PME,50680,SAINT GEORGES D'ELLE
27442,50473,55.20Z,PME,50680,SAINT GEORGES D'ELLE
27443,50473,56.30Z,PME,50680,SAINT GEORGES D'ELLE
27444,50473,64.20Z,,50680,SAINT GEORGES D'ELLE
27445,50473,68.20B,,50680,SAINT GEORGES D'ELLE
27446,50473,68.20B,PME,50680,SAINT GEORGES D'ELLE
27447,50473,71.11Z,PME,50680,SAINT GEORGES D'ELLE
27448,50473,81.21Z,PME,50680,SAINT GEORGES D'ELLE
27449,50473,84.11Z,PME,50680,SAINT GEORGES D'ELLE
27450,50473,85.20Z,PME,50680,SAINT GEORGES D'ELLE
27451,50473,85.52Z,PME,50680,SAINT GEORGES D'ELLE
27452,50473,86.90D,PME,50680,SAINT GEORGES D'ELLE
27453,50473,93.29Z,,50680,SAINT GEORGES D'ELLE
27454,50473,94.99Z,,50680,SAINT GEORGES D'ELLE
27455,50473,96.09Z,PME,50680,SAINT GEORGES D'ELLE
27456,50474,01.11Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27457,50474,01.13Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27458,50474,01.19Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27459,50474,01.24Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27460,50474,01.41Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27461,50474,01.42Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27462,50474,01.43Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27463,50474,01.47Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27464,50474,01.49Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27465,50474,01.50Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27466,50474,02.40Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27467,50474,10.11Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27468,50474,10.71C,,50720,SAINT-GEORGES-DE-ROUELLEY
27469,50474,14.13Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27470,50474,16.24Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27471,50474,16.29Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27472,50474,35.11Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27473,50474,35.11Z,GE,50720,SAINT-GEORGES-DE-ROUELLEY
27474,50474,35.11Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27475,50474,42.99Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27476,50474,43.12A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27477,50474,43.21A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27478,50474,43.32A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27479,50474,45.11Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27480,50474,46.23Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27481,50474,47.11C,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27482,50474,47.61Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27483,50474,47.82Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27484,50474,47.89Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27485,50474,55.20Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27486,50474,55.20Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27487,50474,56.10A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27488,50474,62.01Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27489,50474,64.20Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27490,50474,64.20Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27491,50474,66.30Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27492,50474,68.20A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27493,50474,68.20B,,50720,SAINT-GEORGES-DE-ROUELLEY
27494,50474,68.20B,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27495,50474,75.00Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27496,50474,75.00Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27497,50474,78.30Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27498,50474,81.21Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27499,50474,81.21Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27500,50474,81.29B,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27501,50474,82.99Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27502,50474,84.11Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27503,50474,85.20Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27504,50474,85.52Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27505,50474,85.59B,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27506,50474,86.21Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27507,50474,86.23Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27508,50474,86.90D,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27509,50474,86.90E,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27510,50474,86.90F,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27511,50474,90.03A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27512,50474,93.12Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27513,50474,93.29Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27514,50474,94.91Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27515,50474,94.99Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27516,50474,96.02A,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27517,50474,96.09Z,,50720,SAINT-GEORGES-DE-ROUELLEY
27518,50474,96.09Z,PME,50720,SAINT-GEORGES-DE-ROUELLEY
27519,50476,01.11Z,,50810,SAINT GERMAIN D'ELLE
27520,50476,01.41Z,,50810,SAINT GERMAIN D'ELLE
27521,50476,01.42Z,,50810,SAINT GERMAIN D'ELLE
27522,50476,01.43Z,,50810,SAINT GERMAIN D'ELLE
27523,50476,01.50Z,,50810,SAINT GERMAIN D'ELLE
27524,50476,02.10Z,,50810,SAINT GERMAIN D'ELLE
27525,50476,03.22Z,,50810,SAINT GERMAIN D'ELLE
27526,50476,32.13Z,PME,50810,SAINT GERMAIN D'ELLE
27527,50476,43.99C,PME,50810,SAINT GERMAIN D'ELLE
27528,50476,56.10C,,50810,SAINT GERMAIN D'ELLE
27529,50476,58.29C,PME,50810,SAINT GERMAIN D'ELLE
27530,50476,68.20B,,50810,SAINT GERMAIN D'ELLE
27531,50476,68.20B,PME,50810,SAINT GERMAIN D'ELLE
27532,50476,70.22Z,,50810,SAINT GERMAIN D'ELLE
27533,50476,71.12B,PME,50810,SAINT GERMAIN D'ELLE
27534,50476,84.11Z,PME,50810,SAINT GERMAIN D'ELLE
27535,50476,85.20Z,PME,50810,SAINT GERMAIN D'ELLE
27536,50476,88.99B,,50810,SAINT GERMAIN D'ELLE
27537,50476,93.29Z,PME,50810,SAINT GERMAIN D'ELLE
27538,50476,94.99Z,,50810,SAINT GERMAIN D'ELLE
27539,50476,94.99Z,PME,50810,SAINT GERMAIN D'ELLE
27540,50478,01.11Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27541,50478,01.19Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27542,50478,01.41Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27543,50478,01.42Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27544,50478,01.46Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27545,50478,01.49Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27546,50478,01.62Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27547,50478,02.10Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27548,50478,20.41Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27549,50478,35.11Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27550,50478,43.12A,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27551,50478,43.32A,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27552,50478,43.33Z,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27553,50478,47.91B,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27554,50478,47.99A,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27555,50478,55.20Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27556,50478,66.30Z,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27557,50478,68.20A,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27558,50478,68.20B,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27559,50478,68.20B,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27560,50478,70.10Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27561,50478,70.22Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27562,50478,81.30Z,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27563,50478,82.11Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27564,50478,82.99Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27565,50478,82.99Z,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27566,50478,84.11Z,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27567,50478,86.90D,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27568,50478,93.19Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27569,50478,94.99Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27570,50478,96.02B,PME,50700,SAINT-GERMAIN-DE-TOURNEBUT
27571,50478,96.09Z,,50700,SAINT-GERMAIN-DE-TOURNEBUT
27572,50484,01.11Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27573,50484,01.13Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27574,50484,01.19Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27575,50484,01.24Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27576,50484,01.29Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27577,50484,01.41Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27578,50484,01.41Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27579,50484,01.42Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27580,50484,01.43Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27581,50484,01.45Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27582,50484,01.47Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27583,50484,01.49Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27584,50484,01.50Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27585,50484,01.61Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27586,50484,01.62Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27587,50484,10.13B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27588,50484,10.39B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27589,50484,10.71C,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27590,50484,10.71D,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27591,50484,10.91Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27592,50484,11.01Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27593,50484,14.13Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27594,50484,16.23Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27595,50484,16.24Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27596,50484,16.29Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27597,50484,17.21B,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27598,50484,17.29Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27599,50484,18.13Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27600,50484,20.42Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27601,50484,22.22Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27602,50484,25.71Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27603,50484,27.11Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27604,50484,32.30Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27605,50484,32.50A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27606,50484,32.99Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27607,50484,33.12Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27608,50484,33.13Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27609,50484,35.11Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27610,50484,35.11Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27611,50484,35.11Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27612,50484,35.30Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27613,50484,38.11Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27614,50484,38.11Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27615,50484,38.12Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27616,50484,38.32Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27617,50484,39.00Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27618,50484,41.10A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27619,50484,41.10B,,50600,SAINT-HILAIRE-DU-HARCOUET
27620,50484,41.10D,,50600,SAINT-HILAIRE-DU-HARCOUET
27621,50484,41.10D,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27622,50484,41.20A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27623,50484,43.21A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27624,50484,43.22A,,50600,SAINT-HILAIRE-DU-HARCOUET
27625,50484,43.22A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27626,50484,43.22B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27627,50484,43.31Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27628,50484,43.32A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27629,50484,43.32B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27630,50484,43.33Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27631,50484,43.33Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27632,50484,43.34Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27633,50484,43.34Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27634,50484,43.39Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27635,50484,43.91B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27636,50484,43.99C,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27637,50484,43.99D,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27638,50484,45.11Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27639,50484,45.11Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27640,50484,45.20A,,50600,SAINT-HILAIRE-DU-HARCOUET
27641,50484,45.20A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27642,50484,45.31Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27643,50484,45.32Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27644,50484,46.18Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27645,50484,46.19B,,50600,SAINT-HILAIRE-DU-HARCOUET
27646,50484,46.19B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27647,50484,46.21Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27648,50484,46.21Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27649,50484,46.23Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27650,50484,46.33Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27651,50484,46.34Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27652,50484,46.45Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27653,50484,46.49Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27654,50484,46.52Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27655,50484,46.61Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27656,50484,46.71Z,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27657,50484,46.71Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27658,50484,46.73A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27659,50484,46.90Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27660,50484,47.11B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27661,50484,47.11C,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27662,50484,47.11D,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27663,50484,47.11D,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27664,50484,47.11F,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27665,50484,47.21Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27666,50484,47.22Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27667,50484,47.25Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27668,50484,47.29Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27669,50484,47.29Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27670,50484,47.41Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27671,50484,47.42Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27672,50484,47.43Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27673,50484,47.51Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27674,50484,47.52B,GE,50600,SAINT-HILAIRE-DU-HARCOUET
27675,50484,47.52B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27676,50484,47.54Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27677,50484,47.59A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27678,50484,47.59B,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27679,50484,47.62Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27680,50484,47.63Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27681,50484,47.64Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27682,50484,47.65Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27683,50484,47.71Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27684,50484,47.71Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27685,50484,47.71Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27686,50484,47.72A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27687,50484,47.72B,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27688,50484,47.73Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27689,50484,47.74Z,ETI,50600,SAINT-HILAIRE-DU-HARCOUET
27690,50484,47.74Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27691,50484,47.76Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27692,50484,47.76Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27693,50484,47.77Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27694,50484,47.78A,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27695,50484,47.78C,,50600,SAINT-HILAIRE-DU-HARCOUET
27696,50484,47.78C,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27697,50484,47.79Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27698,50484,47.81Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27699,50484,47.82Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
27700,50484,47.89Z,,50600,SAINT-HILAIRE-DU-HARCOUET
27701,50484,47.89Z,PME,50600,SAINT-HILAIRE-DU-HARCOUET
