Code Famille de métier,Code ROME,Correspondance NAF,Libellé domaines professionnels,Libellé Famille de métier ,Libellé Métiers,Libellé ROME,Sum of OGR,Code Domaines professionnels
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice en aménagements intérieurs,Dessin BTP et paysage,14044,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice en béton armé,Dessin BTP et paysage,14049,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice en génie civil,Dessin BTP et paysage,14059,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice en métallerie,Dessin BTP et paysage,14071,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice en Voirie Réseaux Divers (VRD),Dessin BTP et paysage,14081,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur / Dessinatrice paysagiste,Dessin BTP et paysage,14087,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur métreur / Dessinatrice métreuse,Dessin BTP et paysage,14086,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur vérificateur / Dessinatrice vérificatrice du BTP,Dessin BTP et paysage,14091,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur-projeteur / Dessinatrice-projeteuse du BTP,Dessin BTP et paysage,14105,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur-projeteur / Dessinatrice-projeteuse en génie climatique,Dessin BTP et paysage,38342,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Dessinateur-projeteur / Dessinatrice-projeteuse en urbanisme,Dessin BTP et paysage,14134,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Projeteur / Projeteuse béton armé,Dessin BTP et paysage,18197,F
F11,F1104,,"Construction, Bâtiment et Travaux publics",Conception et études,Projeteur / Projeteuse Voirie Réseaux Divers (VRD),Dessin BTP et paysage,18201,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Calculateur géophysicien / Calculatrice géophysicienne,Études géologiques,11653,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géochimiste,Études géologiques,15251,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géodésien / Géodésienne,Études géologiques,15252,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue,Études géologiques,15254,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue de chantier,Études géologiques,15255,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue en recherche prospective,Études géologiques,15256,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue minier / minière,Études géologiques,15257,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue pétrolier / pétrolière,Études géologiques,15258,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue prospecteur / prospectrice,Études géologiques,15259,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géologue-topographe,Études géologiques,15260,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géophysicien / Géophysicienne,Études géologiques,15268,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géophysicien / Géophysicienne en interprétation,Études géologiques,15269,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géotechnicien / Géotechnicienne,Études géologiques,15270,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Géothermicien / Géothermicienne,Études géologiques,15271,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Glaciologue,Études géologiques,15377,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Hydrogéologue,Études géologiques,15503,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Hydrologue,Études géologiques,15505,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure des réservoirs et des boues,Études géologiques,15684,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure géologue,Études géologiques,15810,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure hydrogéologue,Études géologiques,15818,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure réservoir,Études géologiques,15875,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur géophysicien / Ingénieure géophysicienne,Études géologiques,15812,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur mécanicien / Ingénieure mécanicienne des sols et des roches,Études géologiques,15831,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Minérallurgiste,Études géologiques,16679,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Pédologue,Études géologiques,17606,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Pétrographe,Études géologiques,17675,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Séismologue,Études géologiques,19405,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Sismologue,Études géologiques,19435,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Sondeur / Sondeuse géologue,Études géologiques,19454,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Technicien / Technicienne géologue,Études géologiques,20154,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Technicien / Technicienne géologue de sonde,Études géologiques,20155,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Technicien / Technicienne géologue de terrain,Études géologiques,20156,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Technicien / Technicienne géologue d'études,Études géologiques,20157,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Technicien / Technicienne géologue en laboratoire,Études géologiques,20158,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Volcanologue,Études géologiques,20719,F
F11,F1105,,"Construction, Bâtiment et Travaux publics",Conception et études,Vulcanologue,Études géologiques,20723,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Acousticien / Acousticienne BTP,Ingénierie et études du BTP,10260,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Assistant chargé / Assistante chargée d'affaires BTP,Ingénierie et études du BTP,38998,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Assistant chargé / Assistante chargée d'affaires BTP en génie climatique et énergétique,Ingénierie et études du BTP,38999,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,BIM Manager,Ingénierie et études du BTP,38932,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chargé / Chargée d'affaires BTP,Ingénierie et études du BTP,11751,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chargé / Chargée d'affaires BTP en génie climatique et énergétique,Ingénierie et études du BTP,38736,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chargé / Chargée d'affaires de la construction,Ingénierie et études du BTP,11753,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chargé / Chargée d'affaires en électricité,Ingénierie et études du BTP,11754,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chargé / Chargée d'études techniques du BTP,Ingénierie et études du BTP,11922,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chef de bureau d'études en BTP,Ingénierie et études du BTP,12073,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Chef de projet BTP,Ingénierie et études du BTP,12232,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Conseiller / Conseillère technique habitat écologique,Ingénierie et études du BTP,38493,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Coordinateur / Coordinatrice BIM,Ingénierie et études du BTP,200000,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Domoticien / Domoticienne,Ingénierie et études du BTP,14518,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure bâtiment,Ingénierie et études du BTP,15590,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure calcul de structure,Ingénierie et études du BTP,15597,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure de planification en BTP,Ingénierie et études du BTP,15656,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure des travaux publics,Ingénierie et études du BTP,15690,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure des travaux publics de l'État,Ingénierie et études du BTP,15691,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études béton armé,Ingénierie et études du BTP,15701,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études BTP,Ingénierie et études du BTP,15702,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études BTP en génie climatique et énergétique,Ingénierie et études du BTP,38735,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études constructions métalliques,Ingénierie et études du BTP,15703,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études de prix BTP,Ingénierie et études du BTP,15705,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études en génie climatique,Ingénierie et études du BTP,15706,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure d'études en génie électrique,Ingénierie et études du BTP,15707,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure efficacité énergétique bâtiment,Ingénierie et études du BTP,38154,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure en acoustique,Ingénierie et études du BTP,15736,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure en domotique,Ingénierie et études du BTP,15754,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure génie civil,Ingénierie et études du BTP,15808,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure méthodes BTP,Ingénierie et études du BTP,15835,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure ouvrages d'art,Ingénierie et études du BTP,38491,F
F11,F1106,,"Construction, Bâtiment et Travaux publics",Conception et études,Ingénieur / Ingénieure structure BTP,Ingénierie et études du BTP,15889,F
